date_time,city_area,state,country,ufo_shape,encounter_length,described_encounter_length,description,date_documented,latitude,longitude
7/7/1999 23:39,grissom afb (approx. 20 south of),in,NA,egg,600,10 min in my sight,as (craft) ? travelled S. it&#39s narrow end was forward&#44 it was a shinny metallic in tone.,10/12/2001,40.648056,-86.152222
7/8/1961 21:00,west haven,ct,NA,light,600,one hour,Glowing light seen on the horizon in West Haven&#44Ct. in the summer of 1961,9/2/2005,40.376177,-104.721973
7/8/1975 22:00,bellevue,wa,us,cigar,60,1 minute,UFO over Drive end Movie Theatre,8/11/2004,47.6105556,-122.1994444
7/8/1975 22:30,midway/marion,ky,NA,other,1200,20 mm,this was a big square building that shined like new tin a light came around it then it went away no sound no flash nothing,3/21/2003,37.306586,-88.178386
7/8/1976 15:00,st. clair shores,mi,NA,disk,240,4 min.,As I was walking across my yard&#44I heard a deep low humming sound which prompted me to scan the ground around the yard&#44I saw nothing&#44unt,4/27/2007,42.495556,-82.900278
7/8/1977 15:30,brier hill,pa,us,disk,25,15 to 25 seconds,Around July 18&#44 1977 about 3:30PM in the afternoon. A very nice sunny day with only patchy cumulus clouds. Driving home on US Rt.40 nea,4/16/2005,39.9802778,-79.8283333
7/8/1978 00:30,shelby,nc,us,light,300,5 mins,A bright light that turned into 2 lights and shot off in two separate directions.,11/3/2005,35.2922222,-81.5358333
7/8/1980 02:00,louisville,ky,us,cigar,2400,40 minutes,Definitely followed my car over 20 miles and shone lights&#44 went way below the second loop of power line noiselessly,12/14/2004,38.2541667,-85.7594444
7/8/1980 04:00,louisville,ky,us,cigar,1800,30 minutes,DEFINITELY NOT FROM AROUND HERE&#33,5/24/2005,38.2541667,-85.7594444
7/8/1981 20:00,christiansburg,va,us,light,600,5-10 min,Observed light only&#44 first slowly moving&#44 appeared to be small private plane.Then stationary&#44 moved in circle while changing colors ( c,6/2/1998,37.1297222,-80.4091667
7/8/1981 20:00,lisbon falls,me,us,fireball,30,30 seconds,Sphere covered by a blueish flame&#44 traveling north to south&#44 500 to 700 kts at an altitude around 1500 ft AGL.,2/18/2001,43.9961111,-70.0611111
7/8/1984 23:00,irvington,ky,us,cylinder,120,several minutes,NA,3/8/2007,37.8802778,-86.2838889
7/8/1984 23:00,martin,sd,us,oval,300,5 minutes,Oval-shaped craft&#44 large as a football field&#44 lights around parameter&#44 first looked like star&#44 silent&#44 fast,3/31/2008,43.1725,-101.7322222
7/8/1990 00:10,milwaukee,wi,us,fireball,60,1 minute,Large bright orange/red ball over Milwaukee that slowly disappeard,7/17/2011,43.0388889,-87.9063889
7/8/1991 19:00,austin,tx,us,triangle,360,6 min.,Huge blasts of spinning lights (3) scanned at least an acre of land until they zeroed in on us and chased us under a tree where we hid.,5/24/2005,30.2669444,-97.7427778
7/8/1992 22:00,longview,wa,us,circle,600,10 minutes,My family saw a ufo in a distance over the hills and then in a instant it was over us and our home.,10/31/2008,46.1383333,-122.9369444
7/8/1994 01:30,priest river,id,us,disk,5400,90 mins or so,Classic saucer with colored lights circling the rim; stationary for a long time so we got a GOOD look&#33,8/10/1999,48.1808333,-116.9083333
7/8/1995 23:00,ravenna,oh,us,unknown,600,10 minutes,red lights and slow moving objest over  sait marys cemetry in ravenna ohio,5/15/2006,41.1575,-81.2422222
7/8/1997 22:00,koeklare (belgium),NA,NA,other,10,10 seconds,A Boomerang shaped&#44 Luminiscent&#44 crossing from East to West&#44 at considerable height&#44 at high speed.,5/13/2012,51.092903,2.979583
7/8/1998 02:00,lakin,ks,us,triangle,120,1-2 minutes,Around 2am I saw a triangular shaped object hover for some time and suddenly move out of sight off my back porch.,2/18/2001,37.9405556,-101.2544444
7/8/1998 07:30,albany,ny,us,rectangle,300,5 min,silver cube with rubic cube like center,2/16/1999,42.6525,-73.7566667
7/8/1998 17:16,hilongos (leyte) (philippines),NA,NA,changing,600,10minutes,the object had landed in the other hill on the other side of the village we could still see it,11/26/2003,10.370812,124.753367
7/8/1998 23:00,west bloomfield,mi,us,other,180,3 mins,It was aclear summer night&#44. a silent ship shaped like an iron with alternateing flashing lights&#44out of nowhere hovered a few mins.I,10/8/2007,42.5377778,-83.2330556
7/8/1999 10:25,plymouth (1/2 mile north east of),wi,us,circle,120,a few min,My 13 year old son and I saw an aircraft flying with two black circles buzzing it.,2/24/2001,43.7486111,-87.9769444
7/8/1999 13:15,crown point,in,us,other,120,2 minutes,My son and I witnessed what looked like a jet fly over our house&#44 except that the arrow-like shape of it does not look like anything we,7/14/1999,41.4169444,-87.3652778
7/8/1999 21:45,pottstown,pa,us,sphere,60,1 minute,we saw 2 orange spheres appear high over the Pottstown area from our location to the south on a hill in Berks County. Spheres just appe,7/14/1999,40.2452778,-75.65
7/8/1999 22:00,sheridan,in,us,triangle,600,10 minutes,The object was 20 feet above us in the shape of a triangle with red&#44 white&#44 and blue lights on the tips of it.,9/17/2000,40.135,-86.2205556
7/8/1999 22:21,salem (nw part of town),or,us,changing,28800,8hrs,At first sight looked like star but kept moving almost in triangle upward motion.  Colors kept changing as it moved upward.  Am not sur,8/10/1999,44.9430556,-123.0338889
7/8/1999 22:30,healdsburg,ca,us,light,180,3 minutes,Bright light orange tint hovered stationary over academy on Russian River then abruptly moved perhaps a few hundred yards and again rem,8/10/1999,38.6105556,-122.8680556
7/8/1999 22:35,colonial heights,va,us,light,10,10 sec.,a round light started glowing as if there was a fog or cloud in front of it then it got brighter  moved slowly to the the right stoppin,9/19/2002,37.2438889,-77.4105556
7/9/1947 20:00,johnston city,il,us,disk,45,45 sec.,I was only 13 at the time but I will never forget what  I watch on that warm July evening I&#39am 69 now,11/11/2003,37.8205556,-88.9275
7/9/1964 22:30,chicago,il,us,disk,30,30 seconds,Surprised by disc hovering above the highway in front of me.,10/31/2008,41.85,-87.65
7/9/1966 12:00,hopkinsville,ky,us,other,600,10 minutes,Observed a capsule type craft land&#44 then take off from a field across from a restaurant while noon hour traffic continued.,10/12/2001,36.8655556,-87.4886111
7/10/1968 00:00,nashville,in,us,cigar,480,8 minutes,it was cigar shaped there were other witnesses it was silent and it appeared silver it hovered 8 minutes and disappeared in an instant,2/18/2001,39.2072222,-86.2511111
7/9/1972 21:00,bryan,tx,us,triangle,120,2 min,Me and a friend had a teloscope out and were using my binos to spot a star to view.Somthing blocked out the star i was looking at&#44i low,10/11/2005,30.6741667,-96.3697222
7/9/1975 20:30,manchester (uk/england),NA,gb,triangle,600,10 mins,Matt black triangle,8/5/2001,53.5,-2.216667
7/9/1977 20:30,california hotsprings,ca,NA,disk,3600,1 hour,Felt like we were in a trance the whole time.,2/12/2004,35.880278,-118.673611
7/9/1989 07:00,destin,fl,us,fireball,1200,20 minutes,Several red balls of light flying in formation over the gulf of mexico with no sound at high speed.,9/2/2005,30.3933333,-86.4958333
7/9/1989 20:20,beardstown,il,us,circle,3600,1hr,seen 2 gold circular shaped lights in northeast  region of sky.  The first light slowly    dimmed out&#44 and then a second gold light jus,1/28/1999,40.0175,-90.4241667
7/9/1991 01:00,derby,ny,us,triangle,300,5 minutes,Metalic triangle with crimson light in center&#44 hovered very slowly and noislessly over the trees and then came around in an arc and dis,8/30/1999,42.6813889,-78.9755556
7/9/1993 19:23,bowling green,ky,us,chevron,300,5 minutes,The warmth of the lights could be felt.,5/29/2011,36.9902778,-86.4436111
7/9/1994 23:00,lake perris,ca,NA,triangle,1440,24:00:00,I saw a triangle shaped craft hovering over the lake with a very bright white light making a wobbleling spinning sound,10/12/2001,33.849185,-117.18948
7/9/1994 23:15,clovis (on herndon ave&#44 between maine &amp; locan avenues),ca,us,triangle,300,00:05-00:10,After leaving my house&#44 a friend saw large&#44 slow-moving&#44 triangular shaped craft overhead.  Flying low to the ground. Had 3 white light,9/19/2002,36.8252778,-119.7019444
7/9/1995 12:00,mojave desert,ca,NA,other,15,15 seconds,UFO in Mojave Desert,10/20/2005,35.93181,-116.227858
7/9/1995 23:00,versailles,mo,us,NA,18000,5 hrs.,Multiple witnesses observe huge triangular ship&#44 surrounded by four disc-shaped ships&#44 w/ up to 50 bizarre creatures underneath&#33,11/2/1999,38.4313889,-92.8408333
7/9/1995 23:00,versailles,mo,us,NA,18000,5 hrs.,USAF officer relays report re 5 bizarre ships seen hovering over field w/ strange creatures underneath.,11/2/1999,38.4313889,-92.8408333
7/9/1996 23:30,st. louis,mo,us,triangle,1800,30 minutes,The object looked like a triangular shaped solid welder&#39s arc.,4/26/1999,38.6272222,-90.1977778
7/9/1997 00:05,olathe,ks,us,light,300,5 min.,As I was travelling west on 135th. St. between Antioch and Pflumm&#44 I Noticed to my left a trio of lights which were strobing.  The ligh,1/28/1999,38.8813889,-94.8188889
7/9/1998 20:24,fernley,nv,us,triangle,600,10 minutes,Was driving home and saw a black triangle craft in the air. Aplane flying by near it and I noticed it was aout 3&#44000feet higher than th,11/21/1998,39.6080556,-119.2508333
7/9/1998 21:30,new york city (brooklyn),ny,us,disk,60,1 minute,My son had seen the UFO when he went to look out the window. He was looking straight when he saw a huge UFO with white bright lights at,9/28/2002,40.7141667,-74.0063889
7/9/1998 22:27,sea ranch,ca,us,NA,300,5 minutes,Three Objects Looking Like Planets Moving in fast and odd directions:,11/21/1998,38.7152778,-123.4533333
7/9/1999 15:00,mentor,oh,us,sphere,120,2 min.,Saw sphere over treetops &#44thought it was moon &#44change colors&#44 spin and split into two spheres,10/2/1999,41.6661111,-81.3397222
7/9/1999 18:04,vancouver (canada),bc,ca,cross,20,20 s,Object appeared to be very bright&#44 very large and very distant.,12/2/2000,49.25,-123.133333
7/9/1999 20:00,trinidad,co,us,fireball,2,2 seconds,At first thought it was meteor but there was heavy cloud cover behind the path.  It formed an arc from what looked like NE to SW of Tri,7/14/1999,37.1694444,-104.5
7/9/1999 20:35,seattle,wa,us,light,14,10-14 seconds,A bright light about the sized of a dime appeared&#44 high in the NE sky.  It lasted for about 5 seconds&#44 then dropped immediately to abou,7/14/1999,47.6063889,-122.3308333
7/9/1999 21:40,stone mountain,ga,us,light,300,5min,Blue round object appeared on the southwest side of Stone Mountain&#44GA then proceeded north&#44 then proceeded west and gained speed and al,8/10/1999,33.8080556,-84.1702778
7/9/1999 22:15,spring,tx,us,light,600,10min,Thought I saw a shooting star but it just kept going.  Vary slow and direct&#44 changed direction vary sharpley. Another craft crosed it&#39s,7/14/1999,30.0797222,-95.4169444
7/9/1999 22:35,mckenzie lake (canada),on,NA,circle,60,1 min.,Two bright slow flashing red lights over heavy woodland clearly visible from across the 1/2 mile lake. The two objects were completely,12/2/2000,45.383333,-78.016667
7/9/1999 22:45,woodburn (7 miles east of),or,us,fireball,2,2 seconds,red glowing object&#44 white at center&#44  just above horizon to the North. Did not appear to move. Disappeared from view.,8/5/2001,45.1438889,-122.8541667
7/9/1999 23:00,cascade (7 miles nw  city of),id,us,light,10,10 seconds,&quot;Star&quot; brightend in shy&#44 then slowly faded away to invisible,8/10/1999,44.5163889,-116.0408333
7/9/1999 23:30,seabeck,wa,us,other,7200,2 hours,It was a nice&#44 clear night and we were star gazing from 2330 to 0200. We saw some very unusual flashes of light and in one case&#44 a obje,7/14/1999,47.6397222,-122.8272222
8/10/1947 20:00,green valley,wi,us,unknown,300,3-5 minutes,White lights 5 to 7&#44 1/4 mile away&#44 no sounds&#44 just disappeared&#44,5/15/2013,44.7955556,-88.2702778
8/10/1951 01:00,sunland / tujunga,ca,NA,circle,4,4 seconds,Vehicle was observed in frontial&#44 overhead and trailing edge views as it decended from the North over the San Gabrial mountian range&#44 l,9/2/2005,34.259648,-118.308275
8/10/1958 21:30,bellevue,wa,us,light,1200,20 minutes,At dusk&#44 a light appeared out of the  SE sky arched down above the E horizon moved NW.,11/19/2012,47.6105556,-122.1994444
8/10/1959 01:30,reseda,ca,us,disk,600,10 minutes,The saucer was roof high and I observed it very closely for at least 3 to 5 minutes,4/18/2012,34.2011111,-118.5355556
8/10/1960 01:00,belmont,ny,us,circle,1200,15-20 minutes,a bright light followed a slow zigzag path from the horizon to the zenith then made a right angle turn,6/9/2009,42.2230556,-78.0347222
8/10/1960 18:00,watchung,nj,us,cigar,20,20 seconds,Cigar shaped object&#44 reddish brown that hummed overhead with hieroglyphics like writing in Watchung New Jersey.,9/15/2005,40.6377778,-74.4513889
8/10/1961 18:00,wendens ambo/essex (uk/england),NA,NA,cigar,50,40/50 seconds,Traveling east to west&#44  cigar shaped&#44  impression of great speed not consitante with time taken to travel distance.,5/9/2003,52.005152,0.201102
8/10/1962 15:00,wellington,ks,us,unknown,2400,30-40 min.,An early 1960&#39s encounter with  possible alien occupants  near Wellington&#44 Ks,4/16/2005,37.2652778,-97.3713889
8/10/1963 22:00,fresno,ca,us,other,1800,30 minutes,An apparent star in the night sky which exhibited anomalous behavior,3/19/2009,36.7477778,-119.7713889
8/10/1965 18:00,hollis,nh,us,sphere,604800,5-7 days,luminescent spheres several nights running.,6/23/2004,42.7430556,-71.5922222
8/10/1966 03:30,ovando,mt,us,oval,1200,20 minutes,UFO Sighting in 1966 &#8211; Blackfoot Valley&#44 Ovando&#44 Montana,5/15/2013,47.0202778,-113.1322222
8/10/1968 19:00,vineland,nj,us,fireball,20,10 to 20 sec.,Fireball and  missing time,5/15/2006,39.4861111,-75.0261111
8/10/1969 00:00,barstow,ca,us,light,10,8- 10 seconds,Bright lights,4/17/2008,34.8986111,-117.0219444
8/10/1971 22:00,corning,ny,us,disk,300,approx. 5 min.,craft made no noise and leveled and lowered into field.,8/5/2001,42.1427778,-77.055
8/10/1972 12:10,bloomington,il,us,circle,10800,3 hours,I  I WAS WATCHING FOR METEORITES FROM MY FRONT PORCH&#44 LIKE I DO EVERY YEAR ON AUG.10AND11. I HEARD A LOUD CRASH LIKE FARM MACHINARY SHU,8/5/2000,40.4841667,-88.9936111
8/10/1972 13:00,nanton (canada),ab,ca,unknown,120,1 to 2 minutes,Flaming object&#44 travelling slowly at low altitude on a horizontal path from north to south.,4/27/2004,50.35,-113.766667
8/10/1972 16:00,cincinnati,oh,us,diamond,3600,1 hour,Watched diamond shaped object  which was motionless except for earths rotation for about one hour.,8/5/2012,39.1619444,-84.4569444
8/10/1973 14:50,kenosha,wi,us,disk,900,15 minutes,Silver disk.,5/15/2013,42.5847222,-87.8211111
8/10/1974 01:00,new rochelle,ny,us,oval,60,1 minute,Close Encounters of the real kind (space craft) flied right over my head within a 100 yards traveling less than 5 miles an hour,5/15/2006,40.9113889,-73.7827778
8/10/1974 13:00,new rochelle,ny,us,oval,60,1 minute,Close encounters of the real kind (space craft) for at least one minute about 100 yards right over my head,5/15/2006,40.9113889,-73.7827778
8/10/1974 18:00,greenville,sc,us,rectangle,900,15min,I HAVE NEVER REPORTED THIS BEFORE NOW&#44 BECAUSE THE FEW CLOSE FRIENDS THAT I TOLD ABOUT THIS GAVE ME THIS STRANGE LOOK.  YOU MUST BE CRA,2/18/2001,34.8525,-82.3941667
8/10/1975 18:00,river ridge,la,us,circle,120,2 minutes,Bright orange object in front of woods,1/17/2004,29.96,-90.2155556
8/10/1975 21:00,guyana,NA,NA,light,180,3.0 mins,Fast moving light object that circles other (stars) two times.,1/21/2008,4.860416,-58.93018
8/10/1976 01:00,northwood,ia,us,light,900,15 min,point of light &#44like on a jet&#44 divided into 2 points with large flash and disappeared over horizon in 12 seconds,9/2/2005,43.4441667,-93.2208333
8/10/1976 21:00,arcola,va,us,cross,20,20 seconds,Vivid Cross in the sky for 5 -10 seconds&#44 then gone,3/2/2004,38.9516667,-77.5344444
8/10/1976 22:30,sebago,me,NA,light,6,6 seconds,a point of light appeared&#44 moved from N to S&#44 stopped. from stopping point to west&#44 back to stopping pt.&#44 then to east. back to s.p.&#44 t,2/16/1999,43.88728,-70.677518
8/10/1977 01:00,hazard,ky,us,light,18000,5 hours?,Probable abduction,8/12/2008,37.2494444,-83.1933333
8/10/1977 21:10,minneapolis,mn,us,disk,60,1 minute,Saucer Shaped Craft&#44 Late 70&#39s in suburban Minneapolis&#44 around 9pm.  seen at extremely close range of 40 feet,10/31/2003,44.98,-93.2636111
8/10/1978 22:00,san diego,ca,us,oval,900,15min,I saw an huge glowing UFO with my mother and neighbors hovering over our backyard; when I was about 20&#44 which moved at light speed.,3/6/2001,32.7152778,-117.1563889
8/10/1978 22:20,spokane,wa,us,disk,120,1 or 2 minutes,While I cannot remember the exact date I remember the event very clearly considering it was over 25 years ago and I was only 9-years-ol,12/9/2003,47.6588889,-117.425
8/10/1979 21:00,tinley park,il,us,light,2,moments,I wondered what idiot helicopter pilot was hovering so dangerously close above me,4/16/2005,41.5733333,-87.7844444
